what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486062227461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486062228303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486062232326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486062233772
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1486062240371
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486062240850
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1486062247511
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1486062262124
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486062263836
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486062266346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486062272987
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486062276316
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486062278743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486062286085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486062290594
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486062337874
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1486062353278
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486062353756
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1486062357607
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1486062406496
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486062425501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486062431602
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486062446933
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486062449223
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1486062459168
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486062461973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486062481607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486062488214
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486062489813
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486062492208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486062492800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486062495027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486062548547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486062554427
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1486062554998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486062555005
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1486062555687
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486062556172
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1486062559988
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1486062564343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486062586116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486062597294
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486062598254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486062600197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486062600729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486062603362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486062656981
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1486062661623
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486062682125
