what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486065595548
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486065598481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486065600359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486065600818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486065606679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486065647640
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1486065671453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486065689822
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486065695136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486065696590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486065697111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486065700092
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486065768934
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1486065785760
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1486065806296
activated,view,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1486065810372
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1486065821811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486065833795
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486066052851
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486066054679
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486066082068
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1486066083931
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1486066083964
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486066083974
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1486066092346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486066093444
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1486066094001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486066098178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486066114372
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486066115467
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1486066127180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1486066129931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486066139917
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486066145413
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486066147068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486066154253
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486066157840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486066211943
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1486066284279
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486066288231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486066294806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486066295156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486066299789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486066320008
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486066324661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486066325026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486066329814
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486066374426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486066374977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486066375723
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1486066441156
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1486066443679
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486066447229
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1486066558082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1486066560536
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1486066571399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486066574376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486066574979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486066583029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486066583433
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486066585880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486066596064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486066596630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486066597356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486066603387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486066643378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486066651064
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1486066652463
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1486066652799
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1486066652799
stopped,bundle,com.altera.debug.cdi.gdb.plugin,12.1.1.243,"com.altera.debug.cdi.gdb.plugin",1486066652800
stopped,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1486066652800
stopped,bundle,com.altera.sbtgui.ui,12.1.1.243,"com.altera.sbtgui.ui",1486066652800
stopped,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1486066652800
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1486066652800
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1486066652801
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1486066652801
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1486066652802
